"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the Layer on mouse hover","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the Layer on mouse hover"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the lines animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the lines animation"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the selected Animation frame","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the selected Animation frame"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the words animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the words animation"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the Chars animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the Chars animation"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the Layer on mouse hover","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the Layer on mouse hover"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the lines animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the lines animation"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the selected Animation frame","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the selected Animation frame"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the words animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the words animation"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/float' target='_blank'>CSS float property</a> for the Layer as it fits inside the Column","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/float' target='_blank'>CSS float property</a> for the Layer as it fits inside the Column"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/perspective' target=_'blank'>CSS perspective</a> for the Layer on mouse hover","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/perspective' target=_'blank'>CSS perspective</a> for the Layer on mouse hover"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/perspective' target=_'blank'>CSS perspective</a> to apply to the selected animation frame","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/perspective' target=_'blank'>CSS perspective</a> to apply to the selected animation frame"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/translateZ' target=_'blank'>CSS translateZ</a> at the start of the loop animation.  This adds/removes 3D depth to the Layer","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/translateZ' target=_'blank'>CSS translateZ</a> at the start of the loop animation.  This adds/removes 3D depth to the Layer"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/translateZ' target=_'blank'>CSS translateZ</a> to apply to the selected animation frame.  This adds/removes 3D depth to the Layer","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/translateZ' target=_'blank'>CSS translateZ</a> to apply to the selected animation frame.  This adds/removes 3D depth to the Layer"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/SVG/Attribute/stroke-dasharray' target='_blank'>dash-array</a> for the currently selected SVG.  Displays the SVG stroke/border as dashes.","The <a href='https://developer.mozilla.org/en-US/docs/Web/SVG/Attribute/stroke-dasharray' target='_blank'>dash-array</a> for the currently selected SVG.  Displays the SVG stroke/border as dashes."
"The <a href='https://developer.mozilla.org/en-US/docs/Web/SVG/Attribute/stroke-dashoffset' target='_blank'>stroke-dash-offset</a> for the currently selected SVG","The <a href='https://developer.mozilla.org/en-US/docs/Web/SVG/Attribute/stroke-dashoffset' target='_blank'>stroke-dash-offset</a> for the currently selected SVG"
"The <a href='https://docs.joeworkman.net/rapidweaver/stacks/vimeo/video-id' target=_'blank'>Vimeo Video ID</a> for the background video","The <a href='https://docs.joeworkman.net/rapidweaver/stacks/vimeo/video-id' target=_'blank'>Vimeo Video ID</a> for the background video"
"The <a href='https://www.quora.com/What-is-a-YouTube-video-ID' target=_'blank'>YouTube ID</a> or <a href='https://docs.joeworkman.net/rapidweaver/stacks/vimeo/video-id' target='_blank'>Vimeo ID</a> for the video's source","The <a href='https://www.quora.com/What-is-a-YouTube-video-ID' target=_'blank'>YouTube ID</a> or <a href='https://docs.joeworkman.net/rapidweaver/stacks/vimeo/video-id' target='_blank'>Vimeo ID</a> for the video's source"
"The <a href='https://www.quora.com/What-is-a-YouTube-video-ID' target=_'blank'>YouTube Video ID</a> for the background video","The <a href='https://www.quora.com/What-is-a-YouTube-video-ID' target=_'blank'>YouTube Video ID</a> for the background video"
"The <a href='https://www.w3schools.com/cssref/css3_pr_background-size.asp' target='_blank'>CSS background-size</a> for the Slide's main background image","The <a href='https://www.w3schools.com/cssref/css3_pr_background-size.asp' target='_blank'>CSS background-size</a> for the Slide's main background image"
"The <a href='https://www.w3schools.com/cssref/pr_background-position.asp' target='_blank'>CSS background-position</a> for the Slide's main background image","The <a href='https://www.w3schools.com/cssref/pr_background-position.asp' target='_blank'>CSS background-position</a> for the Slide's main background image"
"The <a href='https://www.w3schools.com/cssref/pr_background-repeat.asp' target='_blank'>CSS background-fit</a> for the Slide's main background image","The <a href='https://www.w3schools.com/cssref/pr_background-repeat.asp' target='_blank'>CSS background-fit</a> for the Slide's main background image"
"The <a href='https://www.w3schools.com/cssref/pr_border-style.asp' target='_blank'>CSS border-style</a> for the Layer on mouse hover","The <a href='https://www.w3schools.com/cssref/pr_border-style.asp' target='_blank'>CSS border-style</a> for the Layer on mouse hover"
"The <a href='https://www.w3schools.com/cssref/pr_border-style.asp' target='_blank'>CSS border-style</a> to use for the Layer's border","The <a href='https://www.w3schools.com/cssref/pr_border-style.asp' target='_blank'>CSS border-style</a> to use for the Layer's border"
"The <a href='https://www.w3schools.com/tags/att_link_target.asp' target='_blank'>target attribute</a> for the Slide link","The <a href='https://www.w3schools.com/tags/att_link_target.asp' target='_blank'>target attribute</a> for the Slide link"
"The Arrow's alignment position in the Slider before any offset(s) are applied","The Arrow's alignment position in the Slider before any offset(s) are applied"
"The Bullet's alignment position in the Slider before any offset(s) are applied","The Bullet's alignment position in the Slider before any offset(s) are applied"
"The CC0 license was released by the non-profit organization Creative Commons (CC). Get more information about Creative Commons images and the license on the official license page.","The CC0 license was released by the non-profit organization Creative Commons (CC). Get more information about Creative Commons images and the license on the official license page."
"The CSS <a href='https://www.w3schools.com/cssref/css3_pr_user-select.asp' target='_blank'>user-select</a> value for the text","The CSS <a href='https://www.w3schools.com/cssref/css3_pr_user-select.asp' target='_blank'>user-select</a> value for the text"
"The CSS <a href='https://www.w3schools.com/cssref/pr_background-blend-mode.asp' target='_blank'>background-blend-mode</a> filter for the currently selected Layer","The CSS <a href='https://www.w3schools.com/cssref/pr_background-blend-mode.asp' target='_blank'>background-blend-mode</a> filter for the currently selected Layer"
"The CSS <a href='https://www.w3schools.com/cssref/pr_text_text-transform.asp' target='_blank'>text-transform</a> value for the text","The CSS <a href='https://www.w3schools.com/cssref/pr_text_text-transform.asp' target='_blank'>text-transform</a> value for the text"
"The CSS background-position for the Layer's background image","The CSS background-position for the Layer's background image"
"The CSS background-position for the Slider's global background image","The CSS background-position for the Slider's global background image"
"The CSS easing equation to use when simplified transitions are enabled","The CSS easing equation to use when simplified transitions are enabled"
"The CSS padding that will be applied to the tabs outer wrapper div","The CSS padding that will be applied to the tabs outer wrapper div"
"The CSS padding that will be applied to the thumbs outer wrapper div","The CSS padding that will be applied to the thumbs outer wrapper div"
"The CSS text-align for the Layer's text.  Also useful for aligning content inside rows/colums","The CSS text-align for the Layer's text.  Also useful for aligning content inside rows/colums"
"The CSS z-index to apply to the Layer on mouse hover","The CSS z-index to apply to the Layer on mouse hover"
"The Current Size is set to ""Auto Size"". Do you want to continue with Custom Size?","The Current Size is set to ""Auto Size"". Do you want to continue with Custom Size?"
"The Current Size is set to calculate the Layer grid sizes Automatically.<br>Do you want to continue with Custom Sizes or do you want to keep the Automatically generated sizes ?","The Current Size is set to calculate the Layer grid sizes Automatically.<br>Do you want to continue with Custom Sizes or do you want to keep the Automatically generated sizes ?"
"The File Size Optimizer looks at the required media size throughout all device layouts and in that way evaluates the available Dimensions.<br>If available, there is always a choice shown that is the closest to 1X or 2X.<br>If no fitting size is available, you can hover the standard (1X) or retina (2X) lines to get an info on the currently optimal size for your media.","The File Size Optimizer looks at the required media size throughout all device layouts and in that way evaluates the available Dimensions.<br>If available, there is always a choice shown that is the closest to 1X or 2X.<br>If no fitting size is available, you can hover the standard (1X) or retina (2X) lines to get an info on the currently optimal size for your media."
"The Filter may not work with HTML5 Videos in Internet Explorer and Edge Browsers","The Filter may not work with HTML5 Videos in Internet Explorer and Edge Browsers"
"The Google Font for the currently selected Layer's text","The Google Font for the currently selected Layer's text"
"The HTML5 Video/Audio <a href='https://www.w3schools.com/tags/att_video_preload.asp' target=_'blank'>preload behavior</a> for the currently selected Video Layer","The HTML5 Video/Audio <a href='https://www.w3schools.com/tags/att_video_preload.asp' target=_'blank'>preload behavior</a> for the currently selected Video Layer"
"The Layer animation's starting point values before it first animates into view","The Layer animation's starting point values before it first animates into view"
"The Layer's <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> for the selected animation frame.  Accepts positive and negative values.","The Layer's <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> for the selected animation frame.  Accepts positive and negative values."
"The Layer's <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> on mouse hover.  Accepts positive and negative values.","The Layer's <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> on mouse hover.  Accepts positive and negative values."
"The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_line-height.asp' target=_'blank'>CSS line-height</a> value for the currently selected viewport","The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_line-height.asp' target=_'blank'>CSS line-height</a> value for the currently selected viewport"
"The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_max-height.asp' target='_blank'>CSS max-height</a> for the current device viewport","The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_max-height.asp' target='_blank'>CSS max-height</a> for the current device viewport"
"The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_max-width.asp' target='_blank'>CSS max-width</a> for the current device viewport","The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_max-width.asp' target='_blank'>CSS max-width</a> for the current device viewport"
"The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_min-height.asp' target='_blank'>CSS min-height</a> for the current device viewport","The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_min-height.asp' target='_blank'>CSS min-height</a> for the current device viewport"
"The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_min-width.asp' target='_blank'>CSS min-width</a> for the current device viewport","The Layer's <a href='https://www.w3schools.com/cssref/pr_dim_min-width.asp' target='_blank'>CSS min-width</a> for the current device viewport"
"The Layer's <a href=https://www.w3schools.com/cssref/pr_font_weight.asp' target=_'blank'>CSS font-weight</a> value for the currently selected viewport","The Layer's <a href=https://www.w3schools.com/cssref/pr_font_weight.asp' target=_'blank'>CSS font-weight</a> value for the currently selected viewport"
"The Layer's <a href=https://www.w3schools.com/cssref/pr_text_letter-spacing.asp' target=_'blank'>CSS letter-spacing</a> value for the currently selected viewport","The Layer's <a href=https://www.w3schools.com/cssref/pr_text_letter-spacing.asp' target=_'blank'>CSS letter-spacing</a> value for the currently selected viewport"
"The Layer's background color for the selected Animation frame","The Layer's background color for the selected Animation frame"
"The Layer's final animation when it's meant to be hidden or when the Slide changes","The Layer's final animation when it's meant to be hidden or when the Slide changes"
"The Layer's font-size for the currently selected viewport","The Layer's font-size for the currently selected viewport"
"The Layer's height for the current device viewport","The Layer's height for the current device viewport"
"The Layer's image will be populated automatically from the Slider's Video-Stream source","The Layer's image will be populated automatically from the Slider's Video-Stream source"
"The Layer's opacity to apply to the currently selected animation frame","The Layer's opacity to apply to the currently selected animation frame"
"The Layer's text color for the selected Animation frame","The Layer's text color for the selected Animation frame"
"The Layer's width for the current device viewport","The Layer's width for the current device viewport"
"The License Key needs to be set!","The License Key needs to be set!"
"The Mouse Trap Addon will allow to move, scale, rotate, follow Layers based on the position of Mouse pointer. Generaly a layer can be animated if the Mouse pointer is <ul><li><b>over the Slider</b> (POINTER IS OVER SLIDER)</li><li>over the <b>Layer itself</b> (POINTER OVER THIS LAYER)</li><li>over an <b>other selected layer</b> (POINTER OVER OTHER LAYER)</li><li>An <b>action</b> has been triggered (ON EVENTS)</li></ul>","The Mouse Trap Addon will allow to move, scale, rotate, follow Layers based on the position of Mouse pointer. Generaly a layer can be animated if the Mouse pointer is <ul><li><b>over the Slider</b> (POINTER IS OVER SLIDER)</li><li>over the <b>Layer itself</b> (POINTER OVER THIS LAYER)</li><li>over an <b>other selected layer</b> (POINTER OVER OTHER LAYER)</li><li>An <b>action</b> has been triggered (ON EVENTS)</li></ul>"
"The Mouse Trap Layer will not follow horizontaly the mouse pointer. Helpts elements to move only vertically.","The Mouse Trap Layer will not follow horizontaly the mouse pointer. Helpts elements to move only vertically."
"The Mouse Trap Layer will not follow verticaly the mouse pointer. Helpts elements to move only horizontaly.","The Mouse Trap Layer will not follow verticaly the mouse pointer. Helpts elements to move only horizontaly."
"The Purchase Code needs to be set!","The Purchase Code needs to be set!"
"The References will keep their colors after deleting Skin.","The References will keep their colors after deleting Skin."
"The Slide's content will animate into and out of view as the user scrolls the page.","The Slide's content will animate into and out of view as the user scrolls the page."
"The Slide's main background will be populated automatically for Video-Stream Sliders","The Slide's main background will be populated automatically for Video-Stream Sliders"
"The Slide's main background will be populated automatically for Video/Social-Stream Sliders","The Slide's main background will be populated automatically for Video/Social-Stream Sliders"
"The Slide's total duration before the next Slide is shown","The Slide's total duration before the next Slide is shown"
"The Slider with the alias ","The Slider with the alias "
"The Strength of the brush effect in pixels","The Strength of the brush effect in pixels"
"The Tab's alignment position in the Slider before any offset(s) are applied","The Tab's alignment position in the Slider before any offset(s) are applied"
"The Thumb's alignment position in the Slider before any offset(s) are applied","The Thumb's alignment position in the Slider before any offset(s) are applied"
"The URL for the selected FilmStrip image","The URL for the selected FilmStrip image"
"The WP image size to load for the selected FilmStrip image","The WP image size to load for the selected FilmStrip image"
"The alt attribute for the selected FilmStrip image","The alt attribute for the selected FilmStrip image"
"The amount of pixels that need to be swiped before a Slide change occurs","The amount of pixels that need to be swiped before a Slide change occurs"
"The amount of pixels the icons should pull and repel toward each other for the teaser animation","The amount of pixels the icons should pull and repel toward each other for the teaser animation"
"The amount of slots to be used for the alternate first Slide transition.  Applicable to slot-based transitions.","The amount of slots to be used for the alternate first Slide transition.  Applicable to slot-based transitions."
"The amount of snow flakes that should fall at any given time","The amount of snow flakes that should fall at any given time"
"The amount of space that needs to exist before a two particles are connected with lines.","The amount of space that needs to exist before a two particles are connected with lines."
"The amount of space the hand will move in relation to the size of the Layer","The amount of space the hand will move in relation to the size of the Layer"
"The amount of the time before the Arrows are hidden on Desktop computers (in milliseconds)","The amount of the time before the Arrows are hidden on Desktop computers (in milliseconds)"
"The amount of the time before the Arrows are hidden on mobile devices (in milliseconds)","The amount of the time before the Arrows are hidden on mobile devices (in milliseconds)"
"The amount of the time before the Bullets are hidden on Desktop computers (in milliseconds)","The amount of the time before the Bullets are hidden on Desktop computers (in milliseconds)"
"The amount of the time before the Bullets are hidden on mobile devices (in milliseconds)","The amount of the time before the Bullets are hidden on mobile devices (in milliseconds)"
"The amount of the time before the Tabs are hidden on Desktop computers (in milliseconds)","The amount of the time before the Tabs are hidden on Desktop computers (in milliseconds)"
"The amount of the time before the Tabs are hidden on mobile devices (in milliseconds)","The amount of the time before the Tabs are hidden on mobile devices (in milliseconds)"
"The amount of the time before the Thumbnails are hidden on Desktop computers (in milliseconds)","The amount of the time before the Thumbnails are hidden on Desktop computers (in milliseconds)"
"The amount of the time before the Thumbnails are hidden on mobile devices (in milliseconds)","The amount of the time before the Thumbnails are hidden on mobile devices (in milliseconds)"
"The amount of time before the brush stroke disappears in milliseconds","The amount of time before the brush stroke disappears in milliseconds"
"The amount of time each loop animation should occur before it begins again","The amount of time each loop animation should occur before it begins again"
"The amount of times the hand should jitter/shake as the Layer is drawn","The amount of times the hand should jitter/shake as the Layer is drawn"
"The animation speed for when the Arrows animate into and out of view","The animation speed for when the Arrows animate into and out of view"
"The animation speed for when the Bullets animate into and out of view","The animation speed for when the Bullets animate into and out of view"
"The animation speed for when the Tabs animate into and out of view","The animation speed for when the Tabs animate into and out of view"
"The animation speed for when the Thumbs animate into and out of view","The animation speed for when the Thumbs animate into and out of view"
"The autoplay behavior for the currently selected Video Layer","The autoplay behavior for the currently selected Video Layer"
"The autoplay speed for the panorama image (milliseconds)","The autoplay speed for the panorama image (milliseconds)"
"The background color for the arrows' drag/reveal container","The background color for the arrows' drag/reveal container"
"The background color for the tabs main wrapper","The background color for the tabs main wrapper"
"The background color for the thumbs main wrapper","The background color for the thumbs main wrapper"
"The background color to be applied when the Module loads as a Modal","The background color to be applied when the Module loads as a Modal"
"The blur amount in pixels to apply to the Paintbrush image","The blur amount in pixels to apply to the Paintbrush image"
"The blur amount in pixels to use for the CSS box-shadow","The blur amount in pixels to use for the CSS box-shadow"
"The blur amount in pixels to use for the CSS text-shadow","The blur amount in pixels to use for the CSS text-shadow"
"The blur filter strength for the Blur scroll effect (px)","The blur filter strength for the Blur scroll effect (px)"
"The blur value for the <a href=""https://www.w3schools.com/csSref/css3_pr_box-shadow.asp"" target=""_blank"">CSS box-shadow</a> applied to the <a href=""http://docs.themepunch.com/slider-revolution/slicey-addon/#add-slicey-layers"" target=""_blank"">Slicey Layers</a>.  Enter ""0"" for no shadow.","The blur value for the <a href=""https://www.w3schools.com/csSref/css3_pr_box-shadow.asp"" target=""_blank"">CSS box-shadow</a> applied to the <a href=""http://docs.themepunch.com/slider-revolution/slicey-addon/#add-slicey-layers"" target=""_blank"">Slicey Layers</a>.  Enter ""0"" for no shadow."
"The blur-radius value for the Layer's <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>","The blur-radius value for the Layer's <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>"
"The blur-radius value for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>","The blur-radius value for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>"
"The border color for the Layer on mouse hover","The border color for the Layer on mouse hover"
"The border radius for the navigation arrows' drag/reveal container","The border radius for the navigation arrows' drag/reveal container"
"The border's bottom size (border-bottom-width)","The border's bottom size (border-bottom-width)"
"The border's bottom size (border-bottom-width) for the Layer on mouse hover","The border's bottom size (border-bottom-width) for the Layer on mouse hover"
"The border's left size (border-left-width)","The border's left size (border-left-width)"
"The border's left size (border-left-width) for the Layer on mouse hover","The border's left size (border-left-width) for the Layer on mouse hover"
"The border's right size (border-right-width)","The border's right size (border-right-width)"
"The border's right size (border-right-width) for the Layer on mouse hover","The border's right size (border-right-width) for the Layer on mouse hover"
"The border's top size (border-top-width)","The border's top size (border-top-width)"
"The border's top size (border-top-width) for the Layer on mouse hover","The border's top size (border-top-width) for the Layer on mouse hover"
"The border/stroke color of the currently selected SVG Layer","The border/stroke color of the currently selected SVG Layer"
"The border/stroke width/size of the currently selected SVG Layer","The border/stroke width/size of the currently selected SVG Layer"
"The bottom margin for the currently Selected Layer.  Useful for rows/columns.","The bottom margin for the currently Selected Layer.  Useful for rows/columns."
"The bottom padding for the currently Selected Layer","The bottom padding for the currently Selected Layer"
"The bottom-left corner border-radius (px or %)","The bottom-left corner border-radius (px or %)"
"The bottom-left corner border-radius for the Layer on mouse hover (px or %)","The bottom-left corner border-radius for the Layer on mouse hover (px or %)"
"The bottom-right corner border-radius (px or %)","The bottom-right corner border-radius (px or %)"
"The bottom-right corner border-radius for the Layer on mouse hover (px or %)","The bottom-right corner border-radius for the Layer on mouse hover (px or %)"
"The changes you made require a page reload!","The changes you made require a page reload!"
"The changes you made will be lost!","The changes you made will be lost!"
"The char/word/line <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> for the selected animation frame.  Accepts positive and negative values.","The char/word/line <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> for the selected animation frame.  Accepts positive and negative values."
"The char/word/line opacity to apply to the currently selected animation frame","The char/word/line opacity to apply to the currently selected animation frame"
"The color for the bubble's shadow","The color for the bubble's shadow"
"The color for the divider line's CSS box-shadow","The color for the divider line's CSS box-shadow"
"The color for the icon's text-shadow","The color for the icon's text-shadow"
"The color for the polyfold effect.  In general this should match the page content's background color","The color for the polyfold effect.  In general this should match the page content's background color"
"The color of the 3D shadow effect.","The color of the 3D shadow effect."
"The color of the currently selected SVG Layer","The color of the currently selected SVG Layer"
"The color of the divider line that seperates the before/after view","The color of the divider line that seperates the before/after view"
"The color of the spinner/preloader that shows before the Module first loads","The color of the spinner/preloader that shows before the Module first loads"
"The color to be used for the CSS box-shadow","The color to be used for the CSS box-shadow"
"The color to use for the drag/reveal navigation icons","The color to use for the drag/reveal navigation icons"
"The css background-repeat value for the Layer's background image","The css background-repeat value for the Layer's background image"
"The css background-repeat value for the Slider's global background image","The css background-repeat value for the Slider's global background image"
"The css background-size value for the Layer's background image","The css background-size value for the Layer's background image"
"The css background-size value for the Slider's global background image","The css background-size value for the Slider's global background image"
"The default CSS background-position for the Slide's main background image","The default CSS background-position for the Slide's main background image"
"The default WordPress Image size to be used for the Slide's main  background images","The default WordPress Image size to be used for the Slide's main  background images"
"The default WordPress Image size to be used when the image is loaded","The default WordPress Image size to be used when the image is loaded"
"The default align behavior for Layers.  If enabled, Layers will be aligned to the entire Module and if disabled Layers will align to the device breakpoint grid area.","The default align behavior for Layers.  If enabled, Layers will be aligned to the entire Module and if disabled Layers will align to the device breakpoint grid area."
"The default css background-repeat value for the Slide's main background image","The default css background-repeat value for the Slide's main background image"
"The default css background-size value for the Slide's main background image","The default css background-size value for the Slide's main background image"
"The default cursor to use when the on-click animation is enabled","The default cursor to use when the on-click animation is enabled"
"The default duration to apply for each Slide before they change","The default duration to apply for each Slide before they change"
"The default easing duration in milliseconds","The default easing duration in milliseconds"
"The default easing equation.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>","The default easing equation.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>"
"The default end x position for the PanZoom movement","The default end x position for the PanZoom movement"
"The default ending image blur for the PanZoom effect (px)","The default ending image blur for the PanZoom effect (px)"
"The default ending rotation for the PanZoom effect (deg)","The default ending rotation for the PanZoom effect (deg)"
"The default ending y position for the PanZoom movement","The default ending y position for the PanZoom movement"
"The default ending zoom percentage","The default ending zoom percentage"
"The default height for each individual tab","The default height for each individual tab"
"The default height for each individual thumb","The default height for each individual thumb"
"The default height for the writing hand image (the image will be responsive by default)","The default height for the writing hand image (the image will be responsive by default)"
"The default size of each particle in pixels.","The default size of each particle in pixels."
"The default starting image blur for the PanZoom effect (px)","The default starting image blur for the PanZoom effect (px)"
"The default starting rotation for the PanZoom effect (deg)","The default starting rotation for the PanZoom effect (deg)"
"The default starting x position for the PanZoom movement","The default starting x position for the PanZoom movement"
"The default starting y position for the PanZoom movement","The default starting y position for the PanZoom movement"
"The default starting zoom percentage","The default starting zoom percentage"
"The default transition duration to be applied to newly created Slides","The default transition duration to be applied to newly created Slides"
"The default transition to be applied to newly created Slides","The default transition to be applied to newly created Slides"
"The default viewport.  This option will always be enabled","The default viewport.  This option will always be enabled"
"The default width for each individual tab","The default width for each individual tab"
"The default width for each individual thumb","The default width for each individual thumb"
"The default width for the writing hand image (the image will be responsive by default)","The default width for the writing hand image (the image will be responsive by default)"
"The degree value for the 3D rotation applied to the non-active items","The degree value for the 3D rotation applied to the non-active items"
"The delay time between each animation for the individual characters/words/lines","The delay time between each animation for the individual characters/words/lines"
"The delay will be applied after this many words are typed","The delay will be applied after this many words are typed"
"The directory %1 is not writable by server.","The directory %1 is not writable by server."
"The distance at which the particles will jump to in random directions away from the mouse.","The distance at which the particles will jump to in random directions away from the mouse."
"The duration in milliseconds for the simplified transitions","The duration in milliseconds for the simplified transitions"
"The duration to be used for the alternate first Slide transition","The duration to be used for the alternate first Slide transition"
"The duration/speed in milliseconds for the initial Arrows transition","The duration/speed in milliseconds for the initial Arrows transition"
"The easing duration for the Scroll Action in milliseconds","The easing duration for the Scroll Action in milliseconds"
"The easing duration in milliseconds","The easing duration in milliseconds"
"The easing equation for the 'In' animation, i.e. how the animation speeds up and slows down during playback.","The easing equation for the 'In' animation, i.e. how the animation speeds up and slows down during playback."
"The easing equation for the 'Out' animation, i.e. how the animation speeds up and slows down during playback.","The easing equation for the 'Out' animation, i.e. how the animation speeds up and slows down during playback."
"The easing equation for the 3D effect animation, i.e. how the animation speeds up and slows down during playback","The easing equation for the 3D effect animation, i.e. how the animation speeds up and slows down during playback"
"The easing equation for the Scroll Action.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>","The easing equation for the Scroll Action.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>"
"The easing equation for when the carousel changes from one Slide to the next","The easing equation for when the carousel changes from one Slide to the next"
"The easing equation to apply for the on-click animation","The easing equation to apply for the on-click animation"
"The easing equation to be applied for each animation","The easing equation to be applied for each animation"
"The easing equation to be applied to the animated content as the page scrolls","The easing equation to be applied to the animated content as the page scrolls"
"The easing equation to be used for the initial reveal animation","The easing equation to be used for the initial reveal animation"
"The easing equation to be used for the loop animation","The easing equation to be used for the loop animation"
"The easing equation to use for the CSS transition as the page is scrolled","The easing equation to use for the CSS transition as the page is scrolled"
"The easing equation to use for the hover transition","The easing equation to use for the hover transition"
"The easing equation to use for the reveal effect","The easing equation to use for the reveal effect"
"The easing equation to use for the revealer's overlay","The easing equation to use for the revealer's overlay"
"The easing equation to use for the selected animation","The easing equation to use for the selected animation"
"The easing equation.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>","The easing equation.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>"
"The easing function applied to the interaction movement","The easing function applied to the interaction movement"
"The easing function applied to the transition","The easing function applied to the transition"
"The end x position for the PanZoom movement","The end x position for the PanZoom movement"
"The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the loop animation","The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the loop animation"
